-0.24999872,-0.24999872,3.8631408
0.9999999,0.9999999,4.150305
1.833333,1.833333,4.223551
0.9999999,0.9999999,4.2682366
1.833333,1.833333,4.483915
0.9999999,0.9999999,4.2094917
0.16666657,0.16666657,4.26847
0.9999999,0.9999999,3.952122
0.16666657,0.16666657,3.9535809
-8.94E-08,-8.94E-08,3.7826076
1.2500012,1.2500012,3.6223032
2.4999998,2.4999998,3.409416
1.2500012,1.2500012,3.2242723
-8.94E-08,-8.94E-08,3.008822
0.8333332,0.8333332,2.7161932
1.9999998,1.9999998,2.434849
3.2500012,3.2500012,3.532091
4.4999995,4.4999995,4.123917
3.2500012,3.2500012,4.2789927
4.0833344,4.0833344,4.6481514
4.9999995,4.9999995,4.6945133
6.250001,6.250001,5.514807
7.4999995,7.4999995,6.622005
8.333333,8.333333,6.7399745
7.0833344,7.0833344,6.9054914
8.999999,8.999999,6.9274697
10.250001,10.250001,7.1204534
8.999999,8.999999,7.72402
7.750001,7.750001,8.128429
8.999999,8.999999,7.9045258
8.166666,8.166666,8.000583
6.9999995,6.9999995,7.5255766
8.250001,8.250001,6.9534235
9.499999,9.499999,6.909749
10.333333,10.333333,6.624421
11.999999,11.999999,6.8746367
10.750001,10.750001,7.653177
11.999999,11.999999,7.7220836
10.750001,10.750001,7.7133265
11.999999,11.999999,7.771678
12.833333,12.833333,8.244715
11.999999,11.999999,7.999015
11.166666,11.166666,7.9152493
8.999999,8.999999,7.66272
10.250001,10.250001,7.297141
11.499999,11.499999,6.7536407
12.333333,12.333333,6.779779
11.083334,11.083334,6.3975587
3.9999998,3.9999998,6.5229406
5.250001,5.250001,7.5362945
3.9999998,3.9999998,7.20576
2.750001,2.750001,6.667583
1.9166677,1.9166677,6.312125
2.9999998,2.9999998,5.936663
4.250001,4.250001,5.3084855
2.9999998,2.9999998,5.276796
1.7500011,1.7500011,4.6370673
2.9999998,2.9999998,4.6535892
2.1666663,2.1666663,4.6364245
0.9999999,0.9999999,4.511794
-0.24999872,-0.24999872,3.1481109
0.9999999,0.9999999,2.6376288
-0.24999872,-0.24999872,1.5774982
-1.083332,-1.083332,1.0169173
0.16666657,0.16666657,1.3729774
0.9999999,0.9999999,1.8813709
1.833333,1.833333,1.7633497
0.9999999,0.9999999,1.4647409
0.16666657,0.16666657,1.5842376
0.9999999,0.9999999,2.2660263
0.16666657,0.16666657,1.5706503
0.9999999,0.9999999,1.82175
1.833333,1.833333,2.1625035
0.9999999,0.9999999,2.1352098
0.16666657,0.16666657,1.890947
0.9999999,0.9999999,1.7129903
0.16666657,0.16666657,1.827467
-2,-2,1.651292
-0.7499987,-0.7499987,1.1960322
-2,-2,0.78721815
-3.2499998,-3.2499998,0.74089974
-4.083333,-4.083333,0.2464675
-2.8333333,-2.8333333,-0.39719585
-2,-2,0.1414991
-1.1666666,-1.1666666,0.3903153
-1,-1,0.9191792
-2.25,-2.25,1.0584953
-1,-1,1.8579581
-2.25,-2.25,1.7848667
-3.0833333,-3.0833333,1.9445337
-1.8333334,-1.8333334,1.6981555
-1,-1,2.3544216
-1.8333334,-1.8333334,1.7156508
-4.9999995,-4.9999995,1.9280338
-6.2499995,-6.2499995,0.8915655
-4.9999995,-4.9999995,1.1893687
-3.7499998,-3.7499998,0.9447209
-2.9166665,-2.9166665,1.0219808
-2.9999998,-2.9999998,1.2647898
-1.7500001,-1.7500001,1.9444712
-0.50000006,-0.50000006,2.5548556
-1.7500001,-1.7500001,2.5431206
-0.9166653,-0.9166653,2.6251998
-2.1666667,-2.1666667,2.7731209
-8.94E-08,-8.94E-08,2.656263
1.2500012,1.2500012,3.9622078
2.4999998,2.4999998,4.6638026
1.2500012,1.2500012,5.1628532
2.0833344,2.0833344,5.3224525
3.9999998,3.9999998,5.762975
2.750001,2.750001,6.0091443
3.9999998,3.9999998,6.5008945
2.750001,2.750001,6.705207
1.9166677,1.9166677,6.391188
-1,-1,6.2221894
0.25000125,0.25000125,6.117687
1.4999998,1.4999998,5.3558564
0.25000125,0.25000125,5.107618
1.0833346,1.0833346,4.91209
-0.16666675,-0.16666675,5.004374
-1,-1,4.8508935
-0.16666675,-0.16666675,4.6431694
3.9999998,3.9999998,4.7554927
2.750001,2.750001,5.4064517
3.9999998,3.9999998,5.823261
2.750001,2.750001,5.8188806
3.9999998,3.9999998,5.9001164
4.833333,4.833333,6.129314
9.999999,9.999999,6.183296
8.750001,8.750001,6.880801
9.999999,9.999999,8.162671
11.250001,11.250001,8.527236
9.999999,9.999999,8.847695
9.166666,9.166666,8.926906
9.999999,9.999999,8.981358
10.833333,10.833333,8.295782
-8.94E-08,-8.94E-08,8.960822
1.2500012,1.2500012,6.29767
-8.94E-08,-8.94E-08,5.022938
-1.2499987,-1.2499987,4.0111732
-8.94E-08,-8.94E-08,3.362997
0.8333332,0.8333332,3.7362757
-8.94E-08,-8.94E-08,3.416928
-0.8333334,-0.8333334,3.0156426
-8.94E-08,-8.94E-08,3.2636507
-0.8333334,-0.8333334,3.1693377
-8.94E-08,-8.94E-08,3.015621
-0.8333334,-0.8333334,3.1074064
-1,-1,2.769316
0.25000125,0.25000125,2.3531876
1.4999998,1.4999998,1.6972036
2.333333,2.333333,1.8582971
-8.94E-08,-8.94E-08,2.2247062
-1.2499987,-1.2499987,2.440783
-8.94E-08,-8.94E-08,2.77602
-1.2499987,-1.2499987,2.8382635
-2.0833335,-2.0833335,2.6263144
-2,-2,2.283481
-0.7499987,-0.7499987,1.5960565
0.49999988,0.49999988,1.4712958
-0.7499987,-0.7499987,1.4902365
0.083334595,0.083334595,1.3550754
-8.94E-08,-8.94E-08,1.5398257
-1.2499987,-1.2499987,1.7112899
-2.5,-2.5,1.9897646
-1.2499987,-1.2499987,2.4079297
-2.0833335,-2.0833335,2.2653809
-2.9999998,-2.9999998,1.6387137
-1.7500001,-1.7500001,1.2425811
-2.9999998,-2.9999998,1.1306537
-1.7500001,-1.7500001,1.3473
-0.9166653,-0.9166653,0.8656007
-8.94E-08,-8.94E-08,1.0141051
-1.2499987,-1.2499987,1.7118783
-2.5,-2.5,1.4178557
-3.333333,-3.333333,1.7556692
-3.9999998,-3.9999998,1.4963359
-5.2499995,-5.2499995,0.87132305
-3.9999998,-3.9999998,-0.016857952
-5.2499995,-5.2499995,-0.17157549
-6.083333,-6.083333,-0.045597136
-8.999999,-8.999999,-0.76654464
-7.7499995,-7.7499995,-1.8542348
-8.999999,-8.999999,-2.320058
-7.7499995,-7.7499995,-3.584742
-8.999999,-8.999999,-4.4449267
